"","precinct","X","Y","black","blackpct","white","whitepct","black_edudiff","black_edudiff_se","white_edudiff","white_edudiff_se","edu_dif","pop18","coef_linquad_white","coef_quad_white","coef_lin_white","sig_linquad_white","sig_quad_white","sig_lin_white","fscore_white","fscore_sig_white","coef_linquad_black","coef_quad_black","coef_lin_black","sig_linquad_black","sig_quad_black","sig_lin_black","fscore_black","fscore_sig_black","coef_all_lin","coef_all_linquad","sig_all_lin","sig_all_linquad"
"735","9002524A",-118.25967856156,33.9540180125,598,0.784776902887139,6,0.007874015748031,0.104888878424075,15.0964793307261,0.016709018690604,3.93779568467633,0.10029096199309,762,0.00130937331382536,0.00505979887423635,0.0140236723522873,0.904359591828411,0.232707729702188,1.36693731329023e-09,19.283454059542,5.25258452146408e-09,-0.0163865286254993,0.00522276881370313,-0.00468550991660372,0.0174683983053389,0.0809642106783548,0.00334254494770887,5.84741535574241,0.00294669107739638,-0.0177882742376292,-0.0181247727111494,0.00268883904667423,0.0117250894425701
"736","9002525A",-118.262908093048,33.9556435751301,656,0.696390658174098,11,0.011677282377919,0.154072044920832,10.892425870744,0.01109132920479,4.21919008578304,0.135815991237678,942,0.00432584657459581,0.00377826808695866,0.0137115965770927,0.697120033365405,0.387745395049695,5.33958914111984e-09,17.580995596753,2.77843935771547e-08,-0.0180652949664776,0.00595353678744747,-0.00488690975272315,0.0102136702017739,0.0540987657665657,0.00252726325897042,6.43904666156139,0.00163781786950069,-0.0192059833135603,-0.0217134403003235,0.00273956775800184,0.0119910515339179
"737","9002526A",-118.268393736257,33.9533353194118,408,0.650717703349282,13,0.0207336523126,-0.025529693482218,10.1369752989095,0.011227678768574,4.1106841782353,-0.041387812610074,627,0.00345519381039648,0.00464584495201215,0.0148207704261106,0.762385270694007,0.309174960759503,7.30850566601075e-10,19.7084112050624,3.46752748842482e-09,-0.0166821137117335,0.00552842546952637,-0.00470340802631406,0.0197234545947605,0.0852596020623722,0.00429822029792075,5.57522240344739,0.00386140070504855,-0.0189287028433316,-0.0238854443134212,0.00282724059220262,0.0125037717600972
"738","9002529A",-118.25793160664,33.9503693376461,712,0.782417582417582,9,0.00989010989011,0.158562119520829,14.980240160078,0.045453646919494,4.08024136576754,0.14351014980573,910,-0.00290127000769354,0.00703729027524609,0.0149547378053996,0.786284165911985,0.0878156807838769,6.57989348819526e-11,23.0838155627279,1.29020561872367e-10,-0.0137265317478068,0.0041682631911046,-0.0043253717666137,0.0415245004071278,0.150881642116132,0.00617798631361905,4.79334688268031,0.00839880701499966,-0.0157395492591372,-0.0152663120114756,0.00265890762680549,0.0115731183872052
"739","9002530A",-118.262666680799,33.9501555032688,671,0.765981735159817,8,0.009132420091324,0.159452855076373,13.3300390062687,0.036251690384473,4.01278794832995,0.144633728339363,876,-0.00201008638061706,0.00695605357479428,0.0153832037432236,0.854747613152766,0.105217648882733,4.69773738233432e-11,23.2737091940806,1.07253810775692e-10,-0.0146976192298808,0.00465558329145129,-0.00438490978712049,0.0324525277907978,0.122612719049636,0.00634228561325605,4.93072322482613,0.00732656802722607,-0.0163581403903935,-0.0190820271780114,0.00273192102093247,0.0119921366938232
"740","9002531A",-118.260639000273,33.9471935630068,591,0.719853836784409,1,0.00121802679659,0.080941604459429,12.3274677956998,0.027563939114444,4.45977089079558,0.06582904374458,821,-0.00502124664422192,0.00832326145159556,0.0160277511575723,0.640672732548229,0.0453528765458998,3.76580324437187e-12,26.5295044808523,4.5426855090992e-12,-0.0121984463207142,0.00364072562565084,-0.00406127393182258,0.0693302173920205,0.212332391975432,0.0105201406088373,4.05911021049481,0.0174346869717423,-0.0145658803862054,-0.0162870252773773,0.00269392208158339,0.0117956122132353
"741","9002532A",-118.269305286252,33.9487500866882,748,0.596491228070175,3,0.002392344497608,0.084358819833155,8.34902164865549,0.033675438188953,4.06473616212277,0.076113066309145,1254,-0.00144081214560125,0.00724583397735536,0.0163514397453316,0.899443056204789,0.110667997713986,1.03964964191896e-11,24.751037169368,2.55106040911778e-11,-0.013841062942912,0.00443169124142736,-0.00425311388245854,0.0508562290805843,0.164258345291173,0.00965626985333849,4.32634313300767,0.0133639602867247,-0.0164230372201759,-0.0216693736750911,0.00283322749338426,0.0126169249848016
"742","9002534A",-118.24630507893,33.9505804434825,598,0.502099076406381,5,0.004198152812762,0.089763854464111,7.80778745589025,0.021340973829412,4.07718926746789,0.099531752999707,1191,-0.00450575835425788,0.00705031749631291,0.0140673250283809,0.656126837376135,0.0603680021224328,1.15188364664561e-10,22.8365944517672,1.64118456952199e-10,-0.00888994969802123,0.00207230568221946,-0.00399305169261002,0.171389635513001,0.438348120591876,0.00857471699801466,3.76245914025967,0.0234233258514354,-0.0138982720589768,-0.00309991618070961,0.00248869865478439,0.0106170012516525
"743","9002537A",-118.238953704641,33.9512342826471,597,0.479903536977492,7,0.005627009646302,0.074068860310829,7.08893704507588,0.02864340040362,3.89274433901729,0.08335774501188,1244,-0.00475266678757864,0.00674501658137961,0.0134417022331318,0.628603731355662,0.0581062281792682,2.40321673695222e-10,22.1314755911081,3.26115226235646e-10,-0.00612597330061684,0.000948517119234,-0.00381641017564655,0.338671236355668,0.7107340522087,0.0101883768826052,3.3754279931133,0.03443657583032,-0.0129023930805643,0.00504983171164885,0.00239014621488471,0.0100591301752967
"744","9002538A",-118.23584549475,33.949390964125,581,0.713759213759214,3,0.003685503685504,0.108420569887857,12.5637243183111,0.019273524064076,3.86978711018417,0.104263587105249,814,-0.00624649674588952,0.00728385619597703,0.0136510264547907,0.516969129608311,0.0346241580247903,7.2371687903661e-11,23.784888915176,6.52354853675143e-11,-0.00373662582100028,6.63609756385418e-05,-0.00357297798610622,0.5527985875464,0.978672352426678,0.0149350531880016,2.96677730984252,0.0517397648119897,-0.0118033769347867,0.00816923700887644,0.00235000684531622,0.0098228469542561
"745","9002542A",-118.240999778263,33.9410660407632,632,0.656964656964657,8,0.008316008316008,0.115031648705645,10.333358456713,0.031971440019693,4.23135243232623,0.120219097526854,962,-0.00999885660446424,0.00941432138538285,0.0156641888412381,0.294410328638188,0.00586178117952976,1.15915262089637e-13,31.9214080891075,2.48131788221954e-14,-0.000816210803775409,-0.00090174673034862,-0.00300177821757469,0.893282393583281,0.711235680437216,0.0413786718525411,2.15090188241035,0.116700868858456,-0.00963058590890514,0.00289297632621824,0.00240279703294986,0.0101171323911463
"746","9002544A",-118.251429588715,33.9408788243137,646,0.841145833333333,3,0.00390625,0.102155282384718,18.2466280882459,0.014847188550135,4.22295535539055,0.092522123893805,768,-0.00945657091087933,0.00988082380277158,0.0166195627730014,0.344459567551749,0.00762751141944885,3.66153965665265e-14,32.851872349511,1.01309230803089e-14,-0.0047251754202867,0.000639033674206525,-0.00323853222442698,0.450315493060845,0.806574579150901,0.033127930142081,2.30204534206924,0.100370842136542,-0.0106060493920988,-0.00645781769916784,0.00254011733566619,0.0109278241476369
"747","9002547A",-118.274407538462,34.0011025512821,335,0.92797783933518,6,0.016620498614958,-0.040266333721562,19.1123049866545,0.012426285659898,4.20817607212349,-0.045470085470085,361,0.0306437303400745,-0.0124840740440597,-0.00232758721245141,0.000455695095202732,0.000104400200751808,0.261052321947509,8.20129513614101,0.000285476161434492,-0.0228645099031845,0.00709518306982564,-0.00656478393326272,9.02861954051311e-05,0.00380903273547935,1.61367855663306e-05,13.5932027916285,1.39315515111701e-06,-0.0346812358319646,-0.0649972372946521,0.00241954662310929,0.00923340723993339
"748","9002548A",-118.23600648926,33.9398939232692,473,0.338582677165354,7,0.005010737294202,0.057370000156409,7.10863268493193,0.011955387134386,3.9901477128405,0.060380105947629,1397,-0.0104134546616824,0.00931766843793175,0.015464793805736,0.262783297804195,0.00437176823066666,7.8207977714161e-14,32.598382736242,1.2929849047368e-14,0.00181319319243303,-0.0018531654090106,-0.00277487620311265,0.761882295635501,0.42945915355576,0.055252037127678,2.15168129784468,0.116610178981346,-0.00872660889175668,0.00739873690897781,0.00233913627893163,0.0097443888795792
"749","9002549A",-118.231525628656,33.9390289264074,487,0.283965014577259,10,0.005830903790087,0.073675647138185,6.47256206386381,-0.002865341140068,4.13597211167182,0.078645223978267,1715,-0.0105707482082216,0.00914978565288506,0.0152630899417992,0.246009440652242,0.0036843774015848,6.4267797280722e-14,32.9603036204601,9.12725665693237e-15,0.00384726561498201,-0.00255636471788399,-0.00260430114607297,0.515285108118676,0.260947357681729,0.0681776336161511,2.29788386342767,0.100788253499366,-0.00803572564837493,0.0111284559526303,0.002286097231934,0.00943945888533149
"750","9002551A",-118.236769380437,33.93024792,697,0.8531211750306,2,0.002447980416157,0.095862269749522,18.5153325138442,0.009615892279441,4.03479402980734,0.089092188599578,817,-0.0111728410761302,0.00987927474395103,0.0169227583228105,0.214834021268074,0.0013973285504399,7.87991025143355e-17,40.7782453939578,5.10930305534175e-18,0.00655911715827821,-0.00341232107833555,-0.00196877315139361,0.249049680628722,0.121714769149235,0.166894446523902,2.15571286736889,0.116142205771584,-0.00564635830558992,0.00751680619686265,0.00232164224653794,0.00969143979603355
"751","9002552A",-118.243994286919,33.9335136779651,501,0.674293405114401,0,0,0.062387751027517,11.5352052402965,0.02880864154088,4.40916925345263,0.042028985507246,743,-0.0110291744372515,0.0102272268593872,0.0171461368224838,0.239815918468079,0.0021044264729764,2.9626567587445e-16,39.0160025600305,2.74696572169048e-17,0.0026103228383819,-0.00206206357781972,-0.00237290645418805,0.656824867690373,0.38120310366431,0.10477753355737,1.70049429980554,0.182908692589191,-0.0071281358462862,0.00158448728620394,0.00241636643675482,0.0102302087242389
"752","9002553A",-118.24427149355,33.930877438355,610,0.75682382133995,0,0,0.117881747584153,14.0937568091383,0.012790571308014,4.28085534084748,0.120088544548976,806,-0.0109376566124465,0.0102553888763553,0.017526653655435,0.240267447929027,0.00175087803292947,4.15400275735063e-17,41.2225366886062,3.34521444640432e-18,0.00394331282672474,-0.00250835469042736,-0.0021397289820145,0.496616482690473,0.278696697075072,0.14163177971606,1.66830119508047,0.188880679608611,-0.00618780267390763,0.00201595848902165,0.00240910740013216,0.0102150504106131
"753","9002555A",-118.250109255328,33.9371592443066,479,0.607097591888466,8,0.010139416983523,0.138096603319873,8.76859171899728,0.015376564451582,4.33535253983025,0.129689440993789,789,-0.010389737587128,0.0102984744430243,0.0171698756640333,0.288724351685097,0.0039668222289448,2.15246696256357e-15,36.3698700606381,3.45544720257079e-16,-0.00173480250916045,-0.000470692005924136,-0.00284036878550524,0.776413461801881,0.851880406518467,0.058657628884577,1.80631970412958,0.164577738878243,-0.00893538797517778,-0.0042624256874508,0.00250820760633065,0.0107591989227009
"754","9002556A",-118.270245294915,34.0369212305085,567,0.842496285289747,80,0.11887072808321,0.127110030088488,19.3360471933838,0.029682066939387,4.0659464887906,0.114511823035851,673,0.0109054624169892,-0.00596860420699546,-0.00707365771748984,0.115569221735091,0.00760516807671246,1.91258570865987e-05,12.7944851299708,3.05838344171844e-06,-0.0227449319952742,0.00635911286944806,-0.00609573343331635,8.34385253609927e-07,0.000167265691026111,2.86634113305131e-06,18.2302288704199,1.47147005594162e-08,-0.0289701682931354,-0.0516372764805587,0.0019058323054528,0.0066425216194073
"755","9002558A",-118.268824182688,33.94379119222,588,0.668181818181818,18,0.020454545454545,0.187638779215164,11.481113072895,0.029508265374656,4.36871694881923,0.176899888941774,880,-0.00553107590659043,0.00933992422511585,0.0176842445079909,0.621660515419441,0.0342386516029821,9.85026686082263e-14,30.4740514889382,1.00152367752443e-13,-0.0105048367547837,0.00310887370873807,-0.00373291890549511,0.130142042872569,0.315456522497738,0.0217793234348897,3.14075565520101,0.0435052277293316,-0.0135131353452255,-0.0186460606935763,0.00280630211046886,0.0125498672742044
"756","9002559A",-118.262668867555,33.9436502268978,319,0.817948717948718,2,0.005128205128205,0.119356401112487,13.6078421097305,0.018621015800872,3.85665231366778,0.111880409126672,390,-0.00692424198181937,0.00948738765616906,0.0171026781065788,0.51993431959498,0.0224019916989242,1.40552374081489e-13,30.4912812193389,9.85012030674077e-14,-0.00998466279580902,0.00281807207052438,-0.00371307642787122,0.135021328950794,0.333690357974465,0.0195000533134456,3.20074694457427,0.0409813201714909,-0.0129628775830528,-0.0159375224150838,0.00271278942177343,0.0119521800844172
"757","9002560A",-118.257859982412,33.9440294365756,698,0.759521218715996,7,0.007616974972797,0.167241260148214,13.0099192683874,0.032248609755042,4.16181044206582,0.157344097536865,919,-0.0074748939805154,0.00935768287127674,0.016552753137428,0.475455653741085,0.018933775774194,2.87964053595982e-13,29.9134174807828,1.72051776055001e-13,-0.00928861086611197,0.00246923406291728,-0.00369892471679574,0.1549187374143,0.37792711161778,0.0179719030289068,3.19351978156575,0.0412774358419643,-0.01268776994256,-0.0129301822584577,0.00264255256011646,0.0115153655876532
"758","9002561A",-118.257534521683,33.9406725943902,721,0.741007194244604,6,0.006166495375128,0.090216192959588,12.8054549454687,0.012325278023249,4.13141952550684,0.083519483742864,973,-0.00891667201117086,0.0100971768782189,0.0172507889244687,0.387837396028659,0.00951857147971277,1.66462463956673e-14,33.4517828832119,5.68909368478697e-15,-0.00650832294693875,0.00139705668167387,-0.0033303200287796,0.310241061847282,0.609562705994124,0.0318302182252478,2.43710881008714,0.087723497782164,-0.0110479570647532,-0.0111728312143018,0.00262487520597142,0.0114370021718683
"759","9002563A",-118.267448086371,33.9404083851143,323,0.642147117296223,7,0.013916500994036,0.096429805914491,9.04191920716531,0.015468496007543,4.20292129033151,0.091103292284494,503,-0.00743834479333785,0.0102344174628822,0.0183379891122073,0.497839073102237,0.0163331340977674,4.75122793373091e-15,34.2376204852789,2.67318811910021e-15,-0.00769172496859751,0.00197454724989735,-0.00334865349234719,0.256804088984413,0.509799307766061,0.0372901905122547,2.38861465445292,0.0920695689047492,-0.0115199795672188,-0.0159065085910717,0.00276738359647488,0.0123621307135517
"760","9002566A",-118.260356181053,33.9366694650376,756,0.613636363636364,5,0.004058441558442,0.092034199698552,9.45864356189353,0.007585179564013,3.99464193039344,0.10184331797235,1232,-0.00941782079768098,0.0106629206544949,0.0183054257526312,0.362368172654597,0.00609281903223244,3.96388169960884e-16,37.7046015004464,9.62531654525329e-17,-0.00387783396573645,0.000425784449005741,-0.00291278654588586,0.54344171894395,0.87610324326617,0.0608562267064206,1.77045106126969,0.170575012649893,-0.00928581066719572,-0.0106877429959149,0.00264426756370276,0.0116079660332005
"761","9002567B",-118.273499534483,33.9661782758621,459,0.523375142531357,12,0.013683010262258,0.092678430932451,7.93551843224892,0.043033714125,4.17161430346912,0.081167899959846,877,0.0245953758371742,-0.00602276202049161,0.0100913133544444,0.0311231647278943,0.193024842715865,3.5676785356035e-05,9.44205223037591,8.36255924264763e-05,-0.0230682438146126,0.00807111818960389,-0.0058172973724572,0.00158035845029379,0.0151347556043737,0.000534691862811884,8.99274667725044,0.000130419766901355,-0.0268961439588409,-0.0354578592565399,0.00287330214073661,0.0123548339663586
"762","9002568A",-118.329334203488,33.9440972965116,639,0.710789766407119,7,0.007786429365962,0.116524008854197,11.7808869830682,0.018411772621987,4.25113898252869,0.108086785009862,899,0.0502598304617883,-0.014692338592021,0.0194327153230762,0.000625796763028303,0.032315885964049,1.11370394111993e-11,25.7311671833622,9.8519844921476e-12,0.0119866242754825,-0.00694093129052483,-0.000823613955499656,0.136678352885478,0.101915058126357,0.661481492620033,1.43512357360868,0.238378886726729,-0.00572595346532032,0.0566044061059717,0.0032020020007132,0.0145662836616498
"763","9002569A",-118.274078552174,33.9518197217391,634,0.605539637058262,7,0.006685768863419,0.106791086527061,9.43506886886554,0.030996795761321,4.30569364158024,0.113543352051014,1047,0.00398640784695052,0.004881280656984,0.0157412731974752,0.735720285666143,0.309009084393874,1.76110156515279e-10,21.131623578176,8.6428181973472e-10,-0.015238555157039,0.00504684716486036,-0.00453202990761359,0.0375094774678738,0.133128736081221,0.00694410349432847,4.78438152486933,0.00847401140505102,-0.0187923272636637,-0.024373559527502,0.0029161309183314,0.0130493476604558
